attention,temperature_2m,relative_humidity_2m,precipitation,snow_depth,surface_pressure,cloud_cover,wind_speed_10m,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,days_since_start_of_year,week_day,topattn,ds,unique_id,y
0.16796954,21.23,62.5,0,0,993,4.8,8.79,2,7,27,3,0,0,0,0,208,1,-1.1076019,27/07/2016 23:00,TRUE,3
-0.067841515,20.69,64.6,0,0,993,5.1,8.09,3,7,28,3,0,0,0,0,209,1,0.053646326,28/07/2016 00:00,TRUE,1
-0.074820764,20.14,67.5,0,0,993,27.9,6.13,3,7,28,3,0,0,0,0,209,1,-0.3397618,28/07/2016 01:00,TRUE,2
-0.04675245,19.6,70.3,0,0,992.5,35.7,5.04,3,7,28,3,0,0,0,0,209,1,0.4856912,28/07/2016 02:00,TRUE,2
-0.064520344,19.03,73,0,0,992.5,12.9,5.055,3,7,28,3,0,0,0,0,209,1,1.6133156,28/07/2016 03:00,TRUE,1.998455
-0.040394668,18.6,75.56,0,0,992.5,7.5,4.336,3,7,28,3,0,0,0,0,209,1,0.42072195,28/07/2016 04:00,TRUE,1.001545
-0.004094183,18.19,77.75,0,0,993,5.4,2.902,3,7,28,3,0,0,0,0,209,1,-0.42905617,28/07/2016 05:00,TRUE,2.998466667
0.12522294,18.34,81.9,0,0,993,3.6,1.836,3,7,28,3,0,0,0,0,209,1,-0.064684875,28/07/2016 06:00,TRUE,1.001533333
-0.012659222,20.6,78.6,0,0,993.5,4.5,4.105,3,7,28,3,0,0,0,0,209,1,-0.76090235,28/07/2016 07:00,TRUE,5
0.045505043,21.78,74.9,0,0,993.5,7.2,7.17,3,7,28,3,0,0,0,0,209,1,0.4271744,28/07/2016 08:00,TRUE,3
-0.067671955,23.03,68.3,0,0,993.5,24.6,8.48,3,7,28,3,0,0,0,0,209,1,-0.68622285,28/07/2016 09:00,TRUE,3
-0.15225397,23.89,63.7,0,0,993.5,14.1,5.59,3,7,28,3,0,0,0,0,209,1,-0.16006234,28/07/2016 10:00,TRUE,4
-0.06157279,24.6,60.28,0,0,993,20.7,8.09,3,7,28,3,0,0,0,0,209,1,-1.1065706,28/07/2016 11:00,TRUE,2.998483341
-0.037886832,25.34,56.75,0,0,992.5,18,9.39,3,7,28,3,0,0,0,0,209,1,0.05395055,28/07/2016 12:00,TRUE,3.001516659
-0.2130466,25.73,54.88,0,0,993,9.6,9.51,3,7,28,3,0,0,0,0,209,1,-0.33960307,28/07/2016 13:00,TRUE,3
-0.015078004,26.1,53.25,0,0,992.5,9.3,9.51,3,7,28,3,0,0,0,0,209,1,0.48605564,28/07/2016 14:00,TRUE,3.998538343
-0.14536954,26.03,52.9,0,0,992,6.9,9.66,3,7,28,3,0,0,0,0,209,1,1.6138318,28/07/2016 15:00,TRUE,2.001461657
0.24133988,25.78,53.34,0,0,992,9.3,9.51,3,7,28,3,0,0,0,0,209,1,0.42088926,28/07/2016 16:00,TRUE,4
0.007793362,25.14,55.8,0,0,991.5,8.7,8.31,3,7,28,3,0,0,0,0,209,1,-0.42854664,28/07/2016 17:00,TRUE,3
-0.09524398,24.28,60.8,0,0,992,7.5,5.35,3,7,28,3,0,0,0,0,209,1,-0.06479694,28/07/2016 18:00,TRUE,1.99866666
-0.32767883,22.94,70.25,0,0,991.5,3.6,5.508,3,7,28,3,0,0,0,0,209,1,-0.76105845,28/07/2016 19:00,TRUE,2.00133334
0.03312522,22.48,64.2,0,0,992,0,6.13,3,7,28,3,0,0,0,0,209,1,0.42709923,28/07/2016 20:00,TRUE,2.998738333
-0.17251551,22.78,59.88,0,0,992,0.9,5.86,3,7,28,3,0,0,0,0,209,1,-0.6862555,28/07/2016 21:00,TRUE,1.001261667
0.0490696,22.14,62.1,0,0,992,9,7.57,3,7,28,3,0,0,0,0,209,1,-0.15989338,28/07/2016 22:00,TRUE,1.9988
0.21293116,21.6,64.2,0,0,992,9,8.31,3,7,28,3,0,0,0,0,209,1,-1.1071635,28/07/2016 23:00,TRUE,1.0012
0.21482968,21.1,66.44,0,0,992.5,12.6,7.97,4,7,29,3,0,0,0,0,210,1,0.053844526,29/07/2016 00:00,TRUE,2.998838328
0.12269064,20.28,69.56,0,0,992,3.6,6.99,4,7,29,3,0,0,0,0,210,1,-0.33929345,29/07/2016 01:00,TRUE,1.001161672
0.15985247,19.39,73.75,0,0,992,0,5.242,4,7,29,3,0,0,0,0,210,1,0.4862818,29/07/2016 02:00,TRUE,1
0.01695398,18.73,76.8,0,0,992,0,4.105,4,7,29,3,0,0,0,0,210,1,1.6133989,29/07/2016 03:00,TRUE,3
-0.045807183,18.19,79.5,0,0,992,0.9,4.105,4,7,29,3,0,0,0,0,210,1,0.42068517,29/07/2016 04:00,TRUE,1
0.03290768,17.78,81.56,0,0,991.5,0.9,4.215,4,7,29,3,0,0,0,0,210,1,-0.42817888,29/07/2016 05:00,TRUE,3
-0.044798344,17.78,89.8,0,0,992,3.6,2.545,4,7,29,3,0,0,0,0,210,1,-0.06548473,29/07/2016 06:00,TRUE,1
-0.01925253,21.03,77.94,0,0,992,1.8,2.277,4,7,29,3,0,0,0,0,210,1,-0.76099706,29/07/2016 07:00,TRUE,3
-0.12368781,22.6,70.9,0,0,992.5,1.8,4.68,4,7,29,3,0,0,0,0,210,1,0.42705303,29/07/2016 08:00,TRUE,2.998888341
-0.07551261,23.73,66.1,0,0,992,1.8,5.805,4,7,29,3,0,0,0,0,210,1,-0.6865577,29/07/2016 09:00,TRUE,1.001111659
-0.033801507,24.78,62.88,0,0,991.5,0,4.38,4,7,29,3,0,0,0,0,210,1,-0.15976544,29/07/2016 10:00,TRUE,4
-0.19456641,25.73,60,0,0,991.5,0,5.117,4,7,29,3,0,0,0,0,210,1,-1.1069305,29/07/2016 11:00,TRUE,2.998921656
0.09041055,26.53,57.94,0,0,991,0,5.09,4,7,29,3,0,0,0,0,210,1,0.05394762,29/07/2016 12:00,TRUE,2.001078344
-0.15917136,27.19,56.3,0,0,990.5,0,4.844,4,7,29,3,0,0,0,0,210,1,-0.33950755,29/07/2016 13:00,TRUE,3
0.120141186,27.6,55.2,0,0,990,0,5.117,4,7,29,3,0,0,0,0,210,1,0.48595726,29/07/2016 14:00,TRUE,2
0.100350775,27.73,54.7,0,0,990,0,4.9,4,7,29,3,0,0,0,0,210,1,1.6131973,29/07/2016 15:00,TRUE,3.999016662
-0.15651968,27.6,55.2,0,0,989.5,0,4.105,4,7,29,3,0,0,0,0,210,1,0.4206398,29/07/2016 16:00,TRUE,3.998326482
0.07110199,27.19,56.84,0,0,989.5,0,3.098,4,7,29,3,0,0,0,0,210,1,-0.428646,29/07/2016 17:00,TRUE,2.002656856
-0.024425976,26.23,68.3,0,0,989,0,1.08,4,7,29,3,0,0,0,0,210,1,-0.06517625,29/07/2016 18:00,TRUE,2
-0.22162147,26.19,62,0,0,989.5,0.9,2.19,4,7,29,3,0,0,0,0,210,1,-0.760916,29/07/2016 19:00,TRUE,3.999183329
-0.055226788,25.23,65.6,0,0,989.5,1.2,5.4,4,7,29,3,0,0,0,0,210,1,0.4271195,29/07/2016 20:00,TRUE,1.000816671
0.07613238,22.98,75.3,0,0,989.5,0.6,6.367,4,7,29,3,0,0,0,0,210,1,-0.6864326,29/07/2016 21:00,TRUE,2
0.0559267,21.64,80.5,0,0,989,2.1,4.582,4,7,29,3,0,0,0,0,210,1,-0.15992181,29/07/2016 22:00,TRUE,2
0.18207218,20.28,85.56,0,0,989,3.6,3.758,4,7,29,3,0,0,0,0,210,1,-1.1066096,29/07/2016 23:00,TRUE,1.999321663
-0.10046599,19.14,89.9,0,0,989,4.5,2.19,5,7,30,3,1,0,0,0,211,0,0.05398311,30/07/2016 00:00,TRUE,1.000678337
-0.006396631,18.14,93,0,0,989.5,5.1,4.35,5,7,30,3,1,0,0,0,211,0,-0.33934012,30/07/2016 01:00,TRUE,1.999361667
-0.05417998,17.19,95.7,0,0,989,4.5,5,5,7,30,3,1,0,0,0,211,0,0.48633108,30/07/2016 02:00,TRUE,2.000638333
0.023619814,16.64,96.56,0,0,989,2.4,4.105,5,7,30,3,1,0,0,0,211,0,1.61372,30/07/2016 03:00,TRUE,1.999395
-0.16347124,16.23,96.9,0,0,989,1.2,2.812,5,7,30,3,1,0,0,0,211,0,0.4208095,30/07/2016 04:00,TRUE,1.000605
-0.16378985,16.39,95.3,0,0,989,5.1,1.8,5,7,30,3,1,0,0,0,211,0,-0.42812786,30/07/2016 05:00,TRUE,1
-0.05955812,19.23,91.3,0,0,990,4.2,2.812,5,7,30,3,1,0,0,0,211,0,-0.065296374,30/07/2016 06:00,TRUE,3
-0.1633751,24.14,78.1,0,0,990.5,2.4,2.19,5,7,30,3,1,0,0,0,211,0,-0.7610716,30/07/2016 07:00,TRUE,1
0.08662561,25.78,68,0,0,991,9.6,3.396,5,7,30,3,1,0,0,0,211,0,0.4270417,30/07/2016 08:00,TRUE,2
0.046772733,26.84,64.1,0,0,990.5,36,4.105,5,7,30,3,1,0,0,0,211,0,-0.68647116,30/07/2016 09:00,TRUE,1.998405045
-0.17244913,27.6,61.2,0,0,990.5,74.4,5.484,5,7,30,3,1,0,0,0,211,0,-0.15975218,30/07/2016 10:00,TRUE,2.001094955
-0.043809656,29.03,53.3,0,0,991,75,5.09,5,7,30,3,1,0,0,0,211,0,-1.107209,30/07/2016 11:00,TRUE,1.0005
0.10194606,30.28,45.56,0,0,991,56.1,1.8,5,7,30,3,1,0,0,0,211,0,0.053876586,30/07/2016 12:00,TRUE,1.999549992
-0.20712034,31.23,41.56,0,0,990.5,27.6,4.023,5,7,30,3,1,0,0,0,211,0,-0.3391984,30/07/2016 13:00,TRUE,2.000450008
-0.078758694,31.73,40.66,0,0,989.5,12.9,6.926,5,7,30,3,1,0,0,0,211,0,0.48617226,30/07/2016 14:00,TRUE,1.999595
0.1946813,31.6,42.06,0,0,989,15.9,5.41,5,7,30,3,1,0,0,0,211,0,1.6127644,30/07/2016 15:00,TRUE,1.000405
0.006367177,30.98,46.34,0,0,988,26.4,4.2,5,7,30,3,1,0,0,0,211,0,0.4204349,30/07/2016 16:00,TRUE,2
-0.11948074,30.44,54.16,0,0,987.5,32.7,6.617,5,7,30,3,1,0,0,0,211,0,-0.42828953,30/07/2016 17:00,TRUE,2.999704997
0.017884368,29.34,64.25,0,0,987,9.6,5.625,5,7,30,3,1,0,0,0,211,0,-0.06585309,30/07/2016 18:00,TRUE,1.000295003
0.026387913,27.73,60.62,0,0,987.5,23.7,5.117,5,7,30,3,1,0,0,0,211,0,-0.76085544,30/07/2016 19:00,TRUE,1.999799999
0.001252982,26.89,60.8,0,0,988,32.4,7.1,5,7,30,3,1,0,0,0,211,0,0.42707956,30/07/2016 20:00,TRUE,1.000200001
-0.003924171,24.69,71.5,0,0,988.5,55.2,9.51,5,7,30,3,1,0,0,0,211,0,-0.6867357,30/07/2016 21:00,TRUE,3
-0.036677282,23.39,77.56,0,0,990.5,57,9.586,5,7,30,3,1,0,0,0,211,0,-0.15979622,30/07/2016 22:00,TRUE,1
-0.022370009,22.78,80.4,0,0,991,84.6,2.277,5,7,30,3,1,0,0,0,211,0,-1.1063735,30/07/2016 23:00,TRUE,4.999954999
-0.098866485,22.53,80.4,0,0,990.5,75.9,6.152,6,7,31,3,1,0,1,0,212,0,0.054089166,31/07/2016 00:00,TRUE,1.000045001
0.041643914,22.98,75.56,0,0,990,60,6.49,6,7,31,3,1,0,1,0,212,0,-0.33902252,31/07/2016 01:00,TRUE,2.999628333
0.21377623,22.39,78.1,0,0,989.5,57.3,4.38,6,7,31,3,1,0,1,0,212,0,0.48656365,31/07/2016 02:00,TRUE,1.000371667
-0.016182795,22.14,78.8,0,0,990,80.1,7.57,6,7,31,3,1,0,1,0,212,0,1.6132903,31/07/2016 03:00,TRUE,1.999655
0.09978468,21.73,80.25,0.1,0,989.5,85.8,5.4,6,7,31,3,1,0,1,0,212,0,0.4206074,31/07/2016 04:00,TRUE,1.998811521
0.0764476,21.53,81,1,0,989,71.7,3.545,6,7,31,3,1,0,1,0,212,0,-0.42775926,31/07/2016 05:00,TRUE,1.001533479
-0.04681049,20.64,91.44,0.2,0,988.5,49.2,5.016,6,7,31,3,1,0,1,0,212,0,-0.06598739,31/07/2016 06:00,TRUE,2
-0.07763293,22.48,82.6,0,0,989,14.7,2.277,6,7,31,3,1,0,1,0,212,0,-0.76100475,31/07/2016 07:00,TRUE,1
-0.005153872,24.03,75.75,0,0,989.5,15,1.61,6,7,31,3,1,0,1,0,212,0,0.42699862,31/07/2016 08:00,TRUE,3
-0.010726567,24.14,75.25,0.6,0,989.5,50.7,4.32,6,7,31,3,1,0,1,0,212,0,-0.68677634,31/07/2016 09:00,TRUE,1
-0.06863577,24.28,75.56,0,0,989.5,34.2,3.977,6,7,31,3,1,0,1,0,212,0,-0.15962425,31/07/2016 10:00,TRUE,1.999733333
0.07998797,25.34,74.3,0,0,989.5,51,8.71,6,7,31,3,1,0,1,0,212,0,-1.1069785,31/07/2016 11:00,TRUE,1.000266667
0.08991621,24.48,77.25,3.3,0,990,60.6,9.51,6,7,31,3,1,0,1,0,212,0,0.05398327,31/07/2016 12:00,TRUE,2.999761667
-0.16784985,23.64,79.06,0.9,0,990,74.1,10.49,6,7,31,3,1,0,1,0,212,0,-0.33888355,31/07/2016 13:00,TRUE,1.000238333
0.041209947,23.6,81,0.2,0,990.5,70.5,8.05,6,7,31,3,1,0,1,0,212,0,0.48639104,31/07/2016 14:00,TRUE,1.999811665
-0.2599616,23.39,80.75,1.5,0,990.5,46.8,6.84,6,7,31,3,1,0,1,0,212,0,1.6123353,31/07/2016 15:00,TRUE,1.000188335
-0.26012552,22.84,82.2,4.1,0,990.5,82.8,6.13,6,7,31,3,1,0,1,0,212,0,0.42023015,31/07/2016 16:00,TRUE,2
0.031660046,22.34,82.9,2.4,0,990.5,100,5.938,6,7,31,3,1,0,1,0,212,0,-0.42793623,31/07/2016 17:00,TRUE,2
0.06930183,21.73,84.1,0.6,0,991,100,5.45,6,7,31,3,1,0,1,0,212,0,-0.06652777,31/07/2016 18:00,TRUE,1
0.23056252,21.19,83.8,0.2,0,991,54.3,5.242,6,7,31,3,1,0,1,0,212,0,-0.76078755,31/07/2016 19:00,TRUE,2
-0.058980357,20.19,89.7,0.7,0,991.5,57.6,5.96,6,7,31,3,1,0,1,0,212,0,0.42704225,31/07/2016 20:00,TRUE,2
0.09446237,19.48,91.94,0.8,0,992,58.5,6.953,6,7,31,3,1,0,1,0,212,0,-0.6870424,31/07/2016 21:00,TRUE,1.99995
-0.1911994,19.39,91.9,0,0,992.5,42.9,6.61,6,7,31,3,1,0,1,0,212,0,-0.15967521,31/07/2016 22:00,TRUE,4.00005
-0.24108875,19.14,91.6,0,0,993,37.8,8.21,6,7,31,3,1,0,1,0,212,0,-1.1061374,31/07/2016 23:00,TRUE,2.999645036
0.19239616,18.94,91.56,0,0,993,19.2,8.15,0,8,1,3,0,1,0,0,213,1,0.054196395,01/08/2016 00:00,TRUE,1.000354964
0.15286867,18.84,91.9,0,0,993,12.3,7.42,0,8,1,3,0,1,0,0,213,1,-0.33902282,01/08/2016 01:00,TRUE,1
0.13475083,18.23,93.3,0,0,993,11.1,6.297,0,8,1,3,0,1,0,0,213,1,0.486563,01/08/2016 02:00,TRUE,2
0.000396731,18.34,92.75,0,0,993,15.3,5.484,0,8,1,3,0,1,0,0,213,1,1.61329,01/08/2016 03:00,TRUE,2
-0.14978738,18.23,92.7,0,0,993,14.7,5.59,0,8,1,3,0,1,0,0,213,1,0.4206074,01/08/2016 04:00,TRUE,2
-0.12356368,18.14,93,0,0,993,11.1,5.41,0,8,1,3,0,1,0,0,213,1,-0.427759,01/08/2016 05:00,TRUE,1
0.025975654,18.44,91,0,0,993.5,11.7,4.695,0,8,1,3,0,1,0,0,213,1,-0.065987065,01/08/2016 06:00,TRUE,2
0.032705132,18.94,85.44,0,0,993.5,4.2,5.805,0,8,1,3,0,1,0,0,213,1,-0.7610047,01/08/2016 07:00,TRUE,4
0.20037,20.23,74.4,0,0,993.5,8.1,8.05,0,8,1,3,0,1,0,0,213,1,0.42699867,01/08/2016 08:00,TRUE,2.999111838
0.106293075,21.23,68.9,0,0,994,9.9,9.75,0,8,1,3,0,1,0,0,213,1,-0.68677604,01/08/2016 09:00,TRUE,2.000883162
-0.2160033,22.28,62.72,0,0,993.5,24.6,12.016,0,8,1,3,0,1,0,0,213,1,-0.15962398,01/08/2016 10:00,TRUE,2.999166591
0.080959864,22.89,59.12,0,0,993.5,21.3,13.85,0,8,1,3,0,1,0,0,213,1,-1.1069789,01/08/2016 11:00,TRUE,3.000838409
0.021691889,23.6,55.78,0,0,993,22.8,13.69,0,8,1,3,0,1,0,0,213,1,0.0539832,01/08/2016 12:00,TRUE,2.998344989
-0.13371159,24.28,52.28,0,0,993,27.3,13.33,0,8,1,3,0,1,0,0,213,1,-0.3394636,01/08/2016 13:00,TRUE,1.001655011
-0.01479129,24.48,50.8,0,0,992.5,33.6,13.72,0,8,1,3,0,1,0,0,213,1,0.48552656,01/08/2016 14:00,TRUE,2
-0.07635659,24.73,49.9,0,0,992.5,31.2,14.055,0,8,1,3,0,1,0,0,213,1,1.6120476,01/08/2016 15:00,TRUE,2.998371659
0.067593284,24.6,48.44,0,0,992.5,12.3,12.6,0,8,1,3,0,1,0,0,213,1,0.42034042,01/08/2016 16:00,TRUE,1.001628341
0.19334735,24.1,48.94,0,0,992,26.7,10.82,0,8,1,3,0,1,0,0,213,1,-0.42843425,01/08/2016 17:00,TRUE,2
0.18876077,23.23,52,0,0,992.5,27.9,9.11,0,8,1,3,0,1,0,0,213,1,-0.06553452,01/08/2016 18:00,TRUE,2.999404947
-0.06285829,21.64,58.44,0,0,993,37.8,7.29,0,8,1,3,0,1,0,0,213,1,-0.76133007,01/08/2016 19:00,TRUE,2.000595053
-0.115083255,20.64,63.38,0,0,993.5,38.7,8.555,0,8,1,3,0,1,0,0,213,1,0.4270238,01/08/2016 20:00,TRUE,2
0.05832125,20.6,60.12,0,0,994,36.6,6.926,0,8,1,3,0,1,0,0,213,1,-0.6863438,01/08/2016 21:00,TRUE,1
-0.09540346,20.98,56.22,0,0,994,23.7,6.637,0,8,1,3,0,1,0,0,213,1,-0.15980685,01/08/2016 22:00,TRUE,3
-0.07751287,20.53,58.38,0,0,994,7.5,5.055,0,8,1,3,0,1,0,0,213,1,-1.105809,01/08/2016 23:00,TRUE,1
-0.012805115,19.89,61.56,0,0,994,25.5,2.902,1,8,2,3,0,0,0,0,214,1,0.053922065,02/08/2016 00:00,TRUE,1.998538333
-0.06877332,19.1,65.1,0,0,994,30.9,4.453,1,8,2,3,0,0,0,0,214,1,-0.33970806,02/08/2016 01:00,TRUE,1.001461667
-0.15673418,18.6,67.9,0,0,994,0,6.727,1,8,2,3,0,0,0,0,214,1,0.48577583,02/08/2016 02:00,TRUE,2.998533358
-0.018437937,18.48,68.06,0,0,994,31.2,5.508,1,8,2,3,0,0,0,0,214,1,1.6136246,02/08/2016 03:00,TRUE,1.001466642
-0.05055949,17.64,71.8,0,0,994.5,15.6,2.812,1,8,2,3,0,0,0,0,214,1,0.42095375,02/08/2016 04:00,TRUE,1.998545
-0.12250716,16.23,78.75,0,0,994.5,2.4,3.26,1,8,2,3,0,0,0,0,214,1,-0.42815208,02/08/2016 05:00,TRUE,1.001455
-0.31977785,16.78,84.6,0,0,994.5,14.7,3.26,1,8,2,3,0,0,0,0,214,1,-0.064601764,02/08/2016 06:00,TRUE,2.99855
-0.112184905,20.19,75.56,0,0,995,34.8,2.19,1,8,2,3,0,0,0,0,214,1,-0.7617022,02/08/2016 07:00,TRUE,2.00145
-0.056524187,21.69,67.2,0,0,995,32.1,3.617,1,8,2,3,0,0,0,0,214,1,0.42695734,02/08/2016 08:00,TRUE,2
-0.019334516,22.73,61.03,0,0,995,39.3,6.832,1,8,2,3,0,0,0,0,214,1,-0.68589425,02/08/2016 09:00,TRUE,1.998533316
0.005680064,23.64,58,0,0,994.5,3.3,6.52,1,8,2,3,0,0,0,0,214,1,-0.15972629,02/08/2016 10:00,TRUE,2.001466684
0.0408551,24.6,55.84,0,0,994.5,10.5,6.52,1,8,2,3,0,0,0,0,214,1,-1.1071944,02/08/2016 11:00,TRUE,3
-0.06494752,25.48,53.28,0,0,994,16.5,6.12,1,8,2,3,0,0,0,0,214,1,0.053554136,02/08/2016 12:00,TRUE,1.998545015
0.055463046,26.03,51.4,0,0,994,23.1,6.926,1,8,2,3,0,0,0,0,214,1,-0.34001416,02/08/2016 13:00,TRUE,1.001454985
0.06468823,26.44,49.88,0,0,993.5,26.4,6.617,1,8,2,3,0,0,0,0,214,1,0.48554835,02/08/2016 14:00,TRUE,3
-0.033011466,26.48,49.88,0,0,993.5,27.3,6.49,1,8,2,3,0,0,0,0,214,1,1.6140561,02/08/2016 15:00,TRUE,2
-0.2417626,26.28,50.62,0,0,993,24.9,5.938,1,8,2,3,0,0,0,0,214,1,0.42114758,02/08/2016 16:00,TRUE,1.998654993
-0.24748147,25.78,53.34,0,0,993,12.9,5.508,1,8,2,3,0,0,0,0,214,1,-0.42851365,02/08/2016 17:00,TRUE,3.000033334
0.18510978,24.78,63.7,0,0,993,2.1,3.758,1,8,2,3,0,0,0,0,214,1,-0.063918635,02/08/2016 18:00,TRUE,1.001311673
-0.0857398,23.34,71.7,0,0,993,1.8,5.938,1,8,2,3,0,0,0,0,214,1,-0.7617656,02/08/2016 19:00,TRUE,2.999150208
0.073615044,23.84,58.97,0,0,993,1.5,6.12,1,8,2,3,0,0,0,0,214,1,0.42700595,02/08/2016 20:00,TRUE,1.000849792
-0.06468981,23.48,59.1,0,0,993.5,4.8,6.617,1,8,2,3,0,0,0,0,214,1,-0.6855996,02/08/2016 21:00,TRUE,3
0.001369903,22.94,61.47,0,0,993.5,14.1,5.242,1,8,2,3,0,0,0,0,214,1,-0.15985294,02/08/2016 22:00,TRUE,1
-0.096995056,22.39,64.2,0,0,993.5,21.3,4.555,1,8,2,3,0,0,0,0,214,1,-1.1074288,02/08/2016 23:00,TRUE,1.998866661
0.10115937,21.64,67.8,0,0,993,16.2,4.2,2,8,3,3,0,0,0,0,215,1,0.05344735,03/08/2016 00:00,TRUE,1.001133339
-0.08643556,20.84,71.7,0,0,993,10.2,2.742,2,8,3,3,0,0,0,0,215,1,-0.340169,03/08/2016 01:00,TRUE,2.998899987
-0.031029975,20.1,75.3,0,0,992.5,6.3,1.8,2,8,3,3,0,0,0,0,215,1,0.48562336,03/08/2016 02:00,TRUE,1.001100013
-0.06910924,19.28,79.44,0,0,992.5,8.1,3.672,2,8,3,3,0,0,0,0,215,1,1.6149704,03/08/2016 03:00,TRUE,1
-0.06997409,18.69,82.2,0,0,992.5,6,4.695,2,8,3,3,0,0,0,0,215,1,0.42145997,03/08/2016 04:00,TRUE,2
-0.28912282,18.03,84.5,0,0,992.5,0,2.277,2,8,3,3,0,0,0,0,215,1,-0.42838722,03/08/2016 05:00,TRUE,2
-0.012654494,17.98,90.94,0,0,992.5,0,1.8,2,8,3,3,0,0,0,0,215,1,-0.06331414,03/08/2016 06:00,TRUE,2
-0.09045037,21.53,76.06,0,0,992.5,0,2.621,2,8,3,3,0,0,0,0,215,1,-0.76199794,03/08/2016 07:00,TRUE,2
0.03836834,23.14,70.3,0,0,992.5,0,4.32,2,8,3,3,0,0,0,0,215,1,0.42699784,03/08/2016 08:00,TRUE,3
-0.061552625,24.53,66.06,0,0,992.5,0,4.9,2,8,3,3,0,0,0,0,215,1,-0.6853714,03/08/2016 09:00,TRUE,2
-0.0342163,25.73,62.7,0,0,992,0,3.6,2,8,3,3,0,0,0,0,215,1,-0.15980805,03/08/2016 10:00,TRUE,1
0.14207663,26.78,59.47,0,0,991.5,0.6,4.61,2,8,3,3,0,0,0,0,215,1,-1.1082333,03/08/2016 11:00,TRUE,2
-0.023331514,27.69,55.72,0,0,991,0,5.906,2,8,3,3,0,0,0,0,215,1,0.053228423,03/08/2016 12:00,TRUE,4
-0.14010154,28.34,52.16,0,0,991,0,5.69,2,8,3,3,0,0,0,0,215,1,-0.34022284,03/08/2016 13:00,TRUE,1.998988328
-0.11920426,28.69,49.66,0,0,990.5,0,5.35,2,8,3,3,0,0,0,0,215,1,0.48563853,03/08/2016 14:00,TRUE,2.000206465
0.010008075,28.84,47.84,0,0,990,0,4.61,2,8,3,3,0,0,0,0,215,1,1.6152711,03/08/2016 15:00,TRUE,2.000805207
0.060242385,28.64,47.5,0,0,989.5,0,3.826,2,8,3,3,0,0,0,0,215,1,0.42156315,03/08/2016 16:00,TRUE,3
-0.006062543,28.14,51.12,0,0,989.5,0,3.055,2,8,3,3,0,0,0,0,215,1,-0.42836076,03/08/2016 17:00,TRUE,1.99914499
-0.056550313,26.48,74.94,0,0,989.5,0,1.938,2,8,3,3,0,0,0,0,215,1,-0.063107714,03/08/2016 18:00,TRUE,2.000033343
-0.3015441,26.69,50.75,0,0,989.5,1.8,2.414,2,8,3,3,0,0,0,0,215,1,-0.7620686,03/08/2016 19:00,TRUE,1.000821667
-0.1283898,25.44,56.4,0,0,989.5,7.5,4.453,2,8,3,3,0,0,0,0,215,1,0.4269958,03/08/2016 20:00,TRUE,2.999278333
-0.054726154,23.34,65.8,0,0,989.5,10.5,4.68,2,8,3,3,0,0,0,0,215,1,-0.68529725,03/08/2016 21:00,TRUE,1.000721667
-0.11091784,21.69,73,0,0,989,11.4,5,2,8,3,3,0,0,0,0,215,1,-0.15979479,03/08/2016 22:00,TRUE,1.999354994
0.2815092,20.34,78.56,0,0,989,7.2,3.895,2,8,3,3,0,0,0,0,215,1,-1.1084962,03/08/2016 23:00,TRUE,1.999894969
-0.16682929,19.1,83.3,0,0,989,3.6,3.877,3,8,4,3,0,0,0,0,216,1,0.053163156,04/08/2016 00:00,TRUE,3.000138368
0.28557193,18.19,86.75,0,0,989,4.8,2.812,3,8,4,3,0,0,0,0,216,1,-0.3405676,04/08/2016 01:00,TRUE,1.00061167
-0.08849933,16.98,90.9,0,0,988.5,3.6,5.4,3,8,4,3,0,0,0,0,216,1,0.4856468,04/08/2016 02:00,TRUE,1
0.16277845,15.69,95.6,0,0,988.5,5.1,5.496,3,8,4,3,0,0,0,0,216,1,1.6170218,04/08/2016 03:00,TRUE,3
0.036117196,15.19,96.5,0,0,988,10.5,4.51,3,8,4,3,0,0,0,0,216,1,0.42214411,04/08/2016 04:00,TRUE,1
-0.1343541,15.19,95.56,0,0,988,13.5,4.023,3,8,4,3,0,0,0,0,216,1,-0.42825323,04/08/2016 05:00,TRUE,2
-0.040965345,18.03,92.1,0,0,988,6.9,4.51,3,8,4,3,0,0,0,0,216,1,-0.061811093,04/08/2016 06:00,TRUE,1
0.029700568,23.34,75.9,0,0,989,5.4,0.805,3,8,4,3,0,0,0,0,216,1,-0.7624882,04/08/2016 07:00,TRUE,4
-0.10523194,25.89,59.47,0,0,989,12.6,2.902,3,8,4,3,0,0,0,0,216,1,0.42700654,04/08/2016 08:00,TRUE,1.999488333
0.017780757,27.19,53.34,0,0,988.5,4.8,1.836,3,8,4,3,0,0,0,0,216,1,-0.6848426,04/08/2016 09:00,TRUE,1.000511667
-0.024732165,28.53,50.25,0,0,987,37.8,2.969,3,8,4,3,0,0,0,0,216,1,-0.15972227,04/08/2016 10:00,TRUE,2
0.019471785,29.78,47.8,0,0,987.5,27.3,8.76,3,8,4,3,0,0,0,0,216,1,-1.1100214,04/08/2016 11:00,TRUE,2.999521667
0.07269544,30.39,46.9,0,0,986.5,31.2,7.28,3,8,4,3,0,0,0,0,216,1,0.052777465,04/08/2016 12:00,TRUE,2.000028333
