RRP,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,topattn,attention,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,ds,unique_id,y
100.39,3,7,11,3,0,0,0,0,-0.1575802,0.06577844,11.33,80.94,0.0,1003.0,100.0,23.67,2019-07-11 21:00:00,True,6012.99
76.85,3,7,11,3,0,0,0,0,-0.07425747,0.25323766,11.78,78.3,0.1,1003.0,64.5,23.03,2019-07-11 22:00:00,True,5540.5
78.36,3,7,11,3,0,0,0,0,0.4955584,0.013948073,12.53,74.06,0.0,1003.5,69.9,20.47,2019-07-11 23:00:00,True,5025.11
96.5,4,7,12,3,0,0,0,0,-0.23551926,-0.008472561,12.83,77.94,0.3,1003.0,96.0,18.12,2019-07-12 00:00:00,True,5051.33
62.66,4,7,12,3,0,0,0,0,-0.07914825,0.08226607,14.18,76.9,0.4,1002.5,100.0,17.23,2019-07-12 01:00:00,True,4598.3
54.56,4,7,12,3,0,0,0,0,0.5368955,0.1194646,13.28,75.2,1.2,1002.5,100.0,22.45,2019-07-12 02:00:00,True,4319.08
51.95,4,7,12,3,0,0,0,0,-0.56352663,-0.0017305514,12.23,75.75,0.1,1002.0,100.0,22.88,2019-07-12 03:00:00,True,4034.62
56.97,4,7,12,3,0,0,0,0,-0.95150685,-0.058446005,11.98,70.75,0.0,1002.0,62.7,23.22,2019-07-12 04:00:00,True,3911.47
43.7,4,7,12,3,0,0,0,0,1.1759933,0.048502494,11.375,69.44,0.0,1002.0,56.4,21.75,2019-07-12 05:00:00,True,3981.74
62.13,4,7,12,3,0,0,0,0,0.26968715,0.27171338,11.33,68.94,0.0,1002.5,62.4,20.48,2019-07-12 06:00:00,True,4395.48
89.96,4,7,12,3,0,0,0,0,0.113667786,0.13952628,10.83,66.44,0.0,1003.0,37.8,19.6,2019-07-12 07:00:00,True,5172.13
102.75,4,7,12,3,0,0,0,0,-0.07963489,0.19055153,9.875,67.44,0.0,1003.5,40.8,17.45,2019-07-12 08:00:00,True,5695.49
186.7,4,7,12,3,0,0,0,0,-0.15692507,0.13439743,9.43,66.9,0.0,1004.0,42.6,17.88,2019-07-12 09:00:00,True,6057.57
101.31,4,7,12,3,0,0,0,0,-0.07953288,0.055891942,8.93,67.94,0.0,1004.5,60.9,20.19,2019-07-12 10:00:00,True,5951.6
96.06,4,7,12,3,0,0,0,0,0.50027686,0.16918172,8.68,68.4,0.1,1004.5,59.4,21.75,2019-07-12 11:00:00,True,5753.22
100.29,4,7,12,3,0,0,0,0,-0.23456159,0.24261165,8.03,69.2,0.0,1005.0,25.2,23.47,2019-07-12 12:00:00,True,5753.74
80.89,4,7,12,3,0,0,0,0,-0.07801551,-0.11567085,7.33,72.06,0.0,1005.0,0.9,21.94,2019-07-12 13:00:00,True,5426.83
80.04,4,7,12,3,0,0,0,0,0.5386197,0.06697454,6.83,71.0,0.0,1005.0,2.4,20.28,2019-07-12 14:00:00,True,5452.78
85.37,4,7,12,3,0,0,0,0,-0.5666924,0.13341111,6.68,69.94,0.0,1005.0,28.5,20.38,2019-07-12 15:00:00,True,5391.64
102.96,4,7,12,3,0,0,0,0,-0.9515145,-0.044801448,6.58,69.7,0.0,1005.5,18.0,19.81,2019-07-12 16:00:00,True,5598.66
86.72,4,7,12,3,0,0,0,0,1.1735089,0.077595636,6.43,71.1,0.0,1006.0,24.3,16.42,2019-07-12 17:00:00,True,5926.92
157.78,4,7,12,3,0,0,0,0,0.266056,0.17365988,6.63,71.44,0.0,1006.5,43.8,17.19,2019-07-12 18:00:00,True,6530.72
93.28,4,7,12,3,0,0,0,0,0.11268471,-0.06918336,6.777,72.5,0.0,1007.0,72.0,18.06,2019-07-12 19:00:00,True,6353.48
109.1,4,7,12,3,0,0,0,0,-0.08039032,0.09475947,6.93,73.56,0.0,1008.0,76.5,19.02,2019-07-12 20:00:00,True,6190.02
131.85,4,7,12,3,0,0,0,0,-0.15707421,0.06251598,6.93,76.2,0.0,1008.5,69.0,18.52,2019-07-12 21:00:00,True,5958.24
83.78,4,7,12,3,0,0,0,0,-0.07759781,0.11971704,7.227,76.56,0.0,1009.5,63.0,18.23,2019-07-12 22:00:00,True,5610.24
79.13,4,7,12,3,0,0,0,0,0.49695507,0.042708505,8.33,77.25,0.0,1010.5,59.1,18.44,2019-07-12 23:00:00,True,5276.39
111.35,5,7,13,3,1,0,0,0,-0.23808698,0.043474,8.78,75.44,0.1,1012.0,100.0,19.5,2019-07-13 00:00:00,True,5281.62
71.15,5,7,13,3,1,0,0,0,-0.079184845,0.1677326,8.68,80.06,0.4,1013.0,49.5,27.44,2019-07-13 01:00:00,True,4921.38
41.11,5,7,13,3,1,0,0,0,0.53357524,0.11485275,9.48,74.8,0.2,1013.5,48.3,29.95,2019-07-13 02:00:00,True,4501.43
35.75,5,7,13,3,1,0,0,0,-0.55372405,-0.02180285,10.18,65.6,0.0,1013.5,35.7,30.22,2019-07-13 03:00:00,True,4147.64
41.55,5,7,13,3,1,0,0,0,-0.9525497,0.11362687,10.58,57.06,0.1,1014.5,31.8,29.77,2019-07-13 04:00:00,True,4086.29
38.4,5,7,13,3,1,0,0,0,1.1829498,0.08925394,10.58,59.56,0.0,1015.0,38.4,27.17,2019-07-13 05:00:00,True,4071.42
64.04,5,7,13,3,1,0,0,0,0.27582866,0.08003619,9.93,63.1,0.1,1016.0,42.0,26.8,2019-07-13 06:00:00,True,4207.4
78.92,5,7,13,3,1,0,0,0,0.11165775,-0.12793045,9.08,68.25,0.0,1017.5,27.9,19.94,2019-07-13 07:00:00,True,4589.1
96.93,5,7,13,3,1,0,0,0,-0.07848148,0.23205803,8.125,71.75,0.0,1018.5,24.6,16.77,2019-07-13 08:00:00,True,4989.71
104.22,5,7,13,3,1,0,0,0,-0.15722074,0.07090049,7.58,75.8,0.0,1019.5,19.2,16.95,2019-07-13 09:00:00,True,5423.44
106.11,5,7,13,3,1,0,0,0,-0.08594238,-0.023859307,7.13,78.44,0.0,1020.0,16.8,16.58,2019-07-13 10:00:00,True,5534.97
48.1,5,7,13,3,1,0,0,0,0.506672,0.05487201,6.727,80.9,0.0,1020.5,14.1,15.91,2019-07-13 11:00:00,True,5269.2
59.33,5,7,13,3,1,0,0,0,-0.23899291,0.18025099,6.63,81.44,0.0,1021.0,9.9,15.33,2019-07-13 12:00:00,True,5062.42
64.54,5,7,13,3,1,0,0,0,-0.07831985,-0.05749127,6.08,84.3,0.0,1021.0,12.0,14.94,2019-07-13 13:00:00,True,5071.1
37.61,5,7,13,3,1,0,0,0,0.53236365,0.15153198,5.777,85.2,0.0,1021.0,1.8,14.24,2019-07-13 14:00:00,True,5112.58
70.08,5,7,13,3,1,0,0,0,-0.5483191,0.18569018,5.58,85.44,0.0,1020.5,51.0,14.336,2019-07-13 15:00:00,True,5122.21
107.83,5,7,13,3,1,0,0,0,-0.9537916,0.080457,6.18,80.25,0.0,1020.0,100.0,15.99,2019-07-13 16:00:00,True,5450.86
87.66,5,7,13,3,1,0,0,0,1.187846,0.18182962,7.18,73.9,0.0,1019.5,75.9,15.28,2019-07-13 17:00:00,True,5732.5
148.06,5,7,13,3,1,0,0,0,0.27761996,0.16030398,7.227,70.06,0.0,1019.0,88.5,15.805,2019-07-13 18:00:00,True,6281.24
102.04,5,7,13,3,1,0,0,0,0.1079599,0.13192138,7.63,69.4,0.0,1018.5,100.0,16.78,2019-07-13 19:00:00,True,6256.41
105.09,5,7,13,3,1,0,0,0,-0.07763395,0.017062927,8.375,68.56,0.0,1018.5,100.0,17.67,2019-07-13 20:00:00,True,6050.95
93.11,5,7,13,3,1,0,0,0,-0.15710555,0.15411417,8.78,68.9,0.0,1018.0,100.0,18.08,2019-07-13 21:00:00,True,5812.63
93.6,5,7,13,3,1,0,0,0,-0.08916159,0.019300207,9.18,68.5,0.0,1017.5,100.0,19.1,2019-07-13 22:00:00,True,5591.58
88.45,5,7,13,3,1,0,0,0,0.50911766,0.022349609,10.08,68.2,0.0,1017.5,100.0,21.17,2019-07-13 23:00:00,True,5279.16
85.77,6,7,14,3,1,0,0,0,-0.24004456,0.25938806,10.625,70.7,0.0,1017.5,100.0,25.08,2019-07-14 00:00:00,True,5380.39
74.55,6,7,14,3,1,0,0,0,-0.07763724,0.042721108,10.625,74.0,0.0,1017.0,100.0,18.39,2019-07-14 01:00:00,True,4951.27
58.11,6,7,14,3,1,0,0,0,0.52738714,0.14459932,10.98,73.25,0.0,1016.0,100.0,18.28,2019-07-14 02:00:00,True,4617.0
51.01,6,7,14,3,1,0,0,0,-0.5347737,0.18666343,12.58,63.25,0.0,1014.5,100.0,23.81,2019-07-14 03:00:00,True,4306.6
44.24,6,7,14,3,1,0,0,0,-0.9538892,0.062475186,11.73,71.7,0.2,1014.0,100.0,22.42,2019-07-14 04:00:00,True,4127.19
38.09,6,7,14,3,1,0,0,0,1.1993763,0.116223484,11.68,71.44,0.0,1013.5,100.0,21.53,2019-07-14 05:00:00,True,4076.23
45.31,6,7,14,3,1,0,0,0,0.28487894,0.12504439,10.58,82.0,0.6,1014.0,100.0,26.05,2019-07-14 06:00:00,True,4143.66
61.31,6,7,14,3,1,0,0,0,0.103948474,0.14961049,10.78,77.4,0.1,1014.0,99.6,28.23,2019-07-14 07:00:00,True,4381.96
93.79,6,7,14,3,1,0,0,0,-0.07492718,0.14421488,10.48,76.25,0.1,1014.0,100.0,27.75,2019-07-14 08:00:00,True,4632.48
98.36,6,7,14,3,1,0,0,0,-0.15737298,0.3568441,10.23,76.5,0.3,1014.0,100.0,26.28,2019-07-14 09:00:00,True,5082.24
101.37,6,7,14,3,1,0,0,0,-0.10011139,0.16371685,9.98,76.44,0.3,1014.5,100.0,26.31,2019-07-14 10:00:00,True,5359.12
102.95,6,7,14,3,1,0,0,0,0.51534754,0.28536868,9.58,80.75,0.5,1014.5,100.0,24.88,2019-07-14 11:00:00,True,5299.91
106.96,6,7,14,3,1,0,0,0,-0.23985268,0.18917845,9.43,86.1,0.7,1013.5,100.0,28.8,2019-07-14 12:00:00,True,5327.77
96.23,6,7,14,3,1,0,0,0,-0.07675129,0.14215188,9.375,89.44,0.7,1014.0,100.0,29.28,2019-07-14 13:00:00,True,5227.25
100.8,6,7,14,3,1,0,0,0,0.5250995,0.16836344,9.48,85.0,0.1,1014.0,84.9,29.72,2019-07-14 14:00:00,True,5267.34
79.92,6,7,14,3,1,0,0,0,-0.52782893,0.073484264,9.33,84.06,0.0,1014.0,73.2,27.06,2019-07-14 15:00:00,True,5334.82
84.54,6,7,14,3,1,0,0,0,-0.95386505,-0.06679652,9.23,82.4,0.0,1015.0,79.8,23.7,2019-07-14 16:00:00,True,5550.69
94.63,6,7,14,3,1,0,0,0,1.205792,0.29229972,8.875,82.3,0.1,1016.0,84.0,22.56,2019-07-14 17:00:00,True,5927.72
104.99,6,7,14,3,1,0,0,0,0.28768545,0.06547773,8.58,85.44,0.1,1016.0,65.4,20.5,2019-07-14 18:00:00,True,6381.6
98.66,6,7,14,3,1,0,0,0,0.0999123,0.3169763,8.625,84.56,0.1,1017.0,71.7,18.39,2019-07-14 19:00:00,True,6309.66
88.39,6,7,14,3,1,0,0,0,-0.07455596,0.17399628,8.53,84.9,0.0,1017.5,100.0,17.23,2019-07-14 20:00:00,True,6033.93
81.4,6,7,14,3,1,0,0,0,-0.15617493,0.2153436,8.68,84.0,0.0,1018.5,48.3,17.23,2019-07-14 21:00:00,True,5772.68
73.94,6,7,14,3,1,0,0,0,-0.10635322,0.18991971,8.98,81.5,0.0,1019.5,59.7,19.77,2019-07-14 22:00:00,True,5377.01
60.73,6,7,14,3,1,0,0,0,0.5171149,0.21269716,9.78,79.94,0.0,1019.5,82.2,17.39,2019-07-14 23:00:00,True,4967.83
67.9,0,7,15,3,0,0,0,0,-0.23901343,0.053064287,10.83,79.8,0.0,1020.0,46.8,14.18,2019-07-15 00:00:00,True,5051.74
33.39,0,7,15,3,0,0,0,0,-0.075916566,0.052635163,12.23,73.5,0.0,1020.5,47.1,16.9,2019-07-15 01:00:00,True,4711.83
24.99,0,7,15,3,0,0,0,0,0.51889694,-0.010707587,12.98,67.9,0.0,1020.5,92.4,21.53,2019-07-15 02:00:00,True,4336.38
20.47,0,7,15,3,0,0,0,0,-0.5128145,0.106011055,13.33,68.2,0.0,1019.5,86.4,18.47,2019-07-15 03:00:00,True,4073.28
9.79,0,7,15,3,0,0,0,0,-0.95191,-0.023695102,13.78,66.9,0.0,1019.0,90.0,22.47,2019-07-15 04:00:00,True,3993.84
25.16,0,7,15,3,0,0,0,0,1.2179235,0.03835443,13.78,68.25,0.0,1019.0,90.0,18.36,2019-07-15 05:00:00,True,4089.58
62.28,0,7,15,3,0,0,0,0,0.29531872,0.025276659,13.625,70.56,0.0,1019.0,90.0,20.86,2019-07-15 06:00:00,True,4495.5
142.04,0,7,15,3,0,0,0,0,0.09308338,0.16728437,13.08,75.2,0.0,1020.0,90.0,18.58,2019-07-15 07:00:00,True,5425.29
138.7,0,7,15,3,0,0,0,0,-0.07293253,0.16797285,12.625,78.2,0.0,1020.0,48.6,17.77,2019-07-15 08:00:00,True,6184.71
93.97,0,7,15,3,0,0,0,0,-0.1547242,0.18945174,11.98,82.1,0.0,1020.0,32.4,17.08,2019-07-15 09:00:00,True,6328.99
128.63,0,7,15,3,0,0,0,0,-0.11956654,0.08178408,11.375,85.5,0.0,1020.0,90.0,15.73,2019-07-15 10:00:00,True,6159.13
96.79,0,7,15,3,0,0,0,0,0.52126545,0.11564077,11.73,84.6,0.0,1020.5,78.3,14.84,2019-07-15 11:00:00,True,5770.36
98.16,0,7,15,3,0,0,0,0,-0.23824263,0.2454282,11.98,87.9,0.1,1021.0,89.7,13.21,2019-07-15 12:00:00,True,5621.04
86.68,0,7,15,3,0,0,0,0,-0.07531938,0.18585052,11.73,88.1,0.2,1021.0,85.5,13.45,2019-07-15 13:00:00,True,5705.79
85.3,0,7,15,3,0,0,0,0,0.5170685,0.15223001,11.375,89.0,0.1,1021.0,72.0,12.766,2019-07-15 14:00:00,True,5827.4
81.31,0,7,15,3,0,0,0,0,-0.5081276,-0.061741132,10.93,88.06,0.0,1020.5,75.6,13.71,2019-07-15 15:00:00,True,5724.37
90.14,0,7,15,3,0,0,0,0,-0.9514345,0.29465243,10.625,88.3,0.1,1020.5,80.1,13.555,2019-07-15 16:00:00,True,5893.95
98.94,0,7,15,3,0,0,0,0,1.221782,0.06854125,10.53,87.75,0.0,1020.0,76.5,12.78,2019-07-15 17:00:00,True,6276.35
204.44,0,7,15,3,0,0,0,0,0.2979887,0.02992233,10.53,87.44,0.1,1019.5,76.5,12.08,2019-07-15 18:00:00,True,6722.22
120.39,0,7,15,3,0,0,0,0,0.090621814,0.024537703,10.53,87.44,0.1,1019.0,84.6,12.23,2019-07-15 19:00:00,True,6557.86
104.33,0,7,15,3,0,0,0,0,-0.07250257,0.30934447,10.625,88.6,0.1,1019.5,71.1,14.24,2019-07-15 20:00:00,True,6240.5
98.82,0,7,15,3,0,0,0,0,-0.15366451,0.27093887,10.48,88.6,0.1,1020.0,90.0,14.8,2019-07-15 21:00:00,True,5935.23
95.84,0,7,15,3,0,0,0,0,-0.12348976,-0.05199048,10.68,87.1,0.0,1020.5,87.9,15.94,2019-07-15 22:00:00,True,5499.42
94.21,0,7,15,3,0,0,0,0,0.5228862,0.06754668,11.18,83.75,0.0,1020.5,90.0,17.73,2019-07-15 23:00:00,True,4993.87
116.2,1,7,16,3,0,0,0,0,-0.23916966,0.08678657,11.78,84.4,0.1,1021.0,69.6,17.3,2019-07-16 00:00:00,True,5066.46
89.94,1,7,16,3,0,0,0,0,-0.07611026,0.10994009,12.875,75.4,0.0,1021.0,94.8,20.52,2019-07-16 01:00:00,True,4631.83
62.71,1,7,16,3,0,0,0,0,0.5196619,0.21649198,13.48,69.4,0.0,1020.5,100.0,22.55,2019-07-16 02:00:00,True,4297.5
52.2,1,7,16,3,0,0,0,0,-0.51487356,0.029880455,13.28,72.44,0.0,1019.5,100.0,18.6,2019-07-16 03:00:00,True,4055.16
52.06,1,7,16,3,0,0,0,0,-0.9521369,-0.029965408,13.73,69.44,0.0,1019.5,100.0,19.06,2019-07-16 04:00:00,True,4011.74
59.11,1,7,16,3,0,0,0,0,1.2164226,0.04411332,13.875,69.7,0.0,1019.0,100.0,18.45,2019-07-16 05:00:00,True,4080.29
72.69,1,7,16,3,0,0,0,0,0.29438835,0.048908625,13.48,72.5,0.0,1019.0,100.0,17.53,2019-07-16 06:00:00,True,4441.26
190.96,1,7,16,3,0,0,0,0,0.0942073,0.059929196,12.53,77.94,0.0,1019.5,100.0,15.28,2019-07-16 07:00:00,True,5410.65
132.09,1,7,16,3,0,0,0,0,-0.07302013,-0.004429934,11.98,79.94,0.1,1020.0,93.6,15.04,2019-07-16 08:00:00,True,6096.37
96.98,1,7,16,3,0,0,0,0,-0.15506797,0.19983238,11.53,81.56,0.0,1020.0,89.7,14.41,2019-07-16 09:00:00,True,6081.27
99.69,1,7,16,3,0,0,0,0,-0.117850654,0.18129106,11.28,81.25,0.0,1020.5,75.9,13.336,2019-07-16 10:00:00,True,6047.47
98.22,1,7,16,3,0,0,0,0,0.5208069,0.050778646,10.78,81.75,0.0,1020.0,65.7,13.2,2019-07-16 11:00:00,True,5802.84
98.9,1,7,16,3,0,0,0,0,-0.23855534,0.051028978,10.93,85.7,0.0,1020.0,90.6,10.39,2019-07-16 12:00:00,True,5764.88
99.18,1,7,16,3,0,0,0,0,-0.07520185,0.06122464,10.78,84.8,0.1,1019.5,88.8,9.836,2019-07-16 13:00:00,True,5853.09
101.45,1,7,16,3,0,0,0,0,0.51821744,0.11463205,10.48,81.94,0.0,1019.0,64.5,12.58,2019-07-16 14:00:00,True,5861.51
99.1,1,7,16,3,0,0,0,0,-0.5100269,0.07239774,9.78,81.06,0.0,1019.0,49.5,10.24,2019-07-16 15:00:00,True,5782.5
100.85,1,7,16,3,0,0,0,0,-0.951854,0.2340768,9.28,84.06,0.0,1018.5,77.7,8.29,2019-07-16 16:00:00,True,5912.29
102.7,1,7,16,3,0,0,0,0,1.2201388,0.12258262,9.625,83.25,0.1,1018.0,81.9,11.12,2019-07-16 17:00:00,True,6322.43
246.22,1,7,16,3,0,0,0,0,0.29631582,-0.0020279933,9.28,80.44,0.0,1017.0,88.2,13.25,2019-07-16 18:00:00,True,6863.41
284.76,1,7,16,3,0,0,0,0,0.09100306,0.22495322,9.28,76.6,0.0,1017.0,82.8,11.52,2019-07-16 19:00:00,True,6755.1
124.28,1,7,16,3,0,0,0,0,-0.07293314,0.010042556,8.625,80.06,0.1,1016.5,100.0,10.83,2019-07-16 20:00:00,True,6454.77
103.84,1,7,16,3,0,0,0,0,-0.15390368,0.118428074,8.98,80.4,0.2,1016.5,88.2,12.29,2019-07-16 21:00:00,True,6202.5
96.31,1,7,16,3,0,0,0,0,-0.121673554,0.37592766,9.18,79.8,0.0,1016.0,100.0,12.58,2019-07-16 22:00:00,True,5763.1
95.08,1,7,16,3,0,0,0,0,0.5219343,0.15550712,9.73,79.4,0.0,1015.0,100.0,15.125,2019-07-16 23:00:00,True,5229.56
96.55,2,7,17,3,0,0,0,0,-0.23701102,0.12406769,9.73,84.44,0.0,1015.0,100.0,17.06,2019-07-17 00:00:00,True,5279.37
89.31,2,7,17,3,0,0,0,0,-0.060650066,0.02423135,10.68,83.4,0.0,1014.0,100.0,16.45,2019-07-17 01:00:00,True,4868.1
80.01,2,7,17,3,0,0,0,0,0.5390656,-0.021218846,11.125,82.9,0.0,1013.0,100.0,17.66,2019-07-17 02:00:00,True,4563.26
69.79,2,7,17,3,0,0,0,0,-0.53137296,0.09043384,12.58,74.3,0.0,1012.0,100.0,17.08,2019-07-17 03:00:00,True,4315.98
35.07,2,7,17,3,0,0,0,0,-0.96140635,0.34312543,13.125,69.75,0.0,1011.0,54.6,16.12,2019-07-17 04:00:00,True,4139.21
46.33,2,7,17,3,0,0,0,0,1.2041411,0.18242633,13.375,67.25,0.2,1010.5,66.3,19.0,2019-07-17 05:00:00,True,4250.16
56.69,2,7,17,3,0,0,0,0,0.2707509,0.19678693,12.83,66.9,0.0,1010.5,70.8,18.69,2019-07-17 06:00:00,True,4742.41
105.42,2,7,17,3,0,0,0,0,0.074540734,-0.08175362,11.48,76.7,0.3,1011.5,100.0,18.36,2019-07-17 07:00:00,True,5582.49
119.73,2,7,17,3,0,0,0,0,-0.08340332,0.11473194,10.98,80.1,0.8,1011.5,48.6,20.9,2019-07-17 08:00:00,True,6250.92
94.42,2,7,17,3,0,0,0,0,-0.1501373,-0.059250236,10.33,82.25,0.0,1012.5,25.2,18.45,2019-07-17 09:00:00,True,6299.61
114.13,2,7,17,3,0,0,0,0,-0.09463144,0.03822143,9.53,88.25,0.0,1013.0,5.4,15.125,2019-07-17 10:00:00,True,6217.33
99.18,2,7,17,3,0,0,0,0,0.49224034,0.20278643,8.93,90.0,0.0,1014.0,8.4,14.055,2019-07-17 11:00:00,True,6092.94
90.05,2,7,17,3,0,0,0,0,-0.23724106,-0.05850844,10.03,87.06,0.0,1014.0,97.5,15.74,2019-07-17 12:00:00,True,5995.59
48.58,2,7,17,3,0,0,0,0,-0.061629534,0.20143168,10.23,85.06,0.1,1014.0,45.0,15.11,2019-07-17 13:00:00,True,5897.57
88.9,2,7,17,3,0,0,0,0,0.54012024,0.1768105,9.43,86.75,0.0,1014.0,64.2,12.375,2019-07-17 14:00:00,True,5880.4
79.13,2,7,17,3,0,0,0,0,-0.53671384,0.17646824,9.18,87.6,0.0,1014.5,48.9,11.9,2019-07-17 15:00:00,True,5852.74
81.55,2,7,17,3,0,0,0,0,-0.9606822,0.052228373,9.33,86.75,0.0,1015.0,77.7,12.98,2019-07-17 16:00:00,True,5937.91
97.49,2,7,17,3,0,0,0,0,1.199677,0.2718934,9.03,85.8,0.0,1015.0,92.7,10.805,2019-07-17 17:00:00,True,6407.63
124.74,2,7,17,3,0,0,0,0,0.26899254,0.122416936,8.98,84.06,0.0,1015.0,38.1,9.78,2019-07-17 18:00:00,True,6860.0
100.11,2,7,17,3,0,0,0,0,0.07779008,0.13398497,7.727,90.56,0.0,1015.0,27.3,7.79,2019-07-17 19:00:00,True,6647.45
106.86,2,7,17,3,0,0,0,0,-0.083782986,0.09802359,6.977,92.7,0.0,1015.0,24.3,9.18,2019-07-17 20:00:00,True,6394.74
98.65,2,7,17,3,0,0,0,0,-0.15120141,0.26600954,6.527,93.0,0.0,1015.0,36.6,8.914,2019-07-17 21:00:00,True,6101.03
101.59,2,7,17,3,0,0,0,0,-0.09105226,0.017996015,6.93,92.4,0.0,1015.0,46.8,9.51,2019-07-17 22:00:00,True,5602.36
99.34,2,7,17,3,0,0,0,0,0.49108416,0.13701649,9.08,87.0,0.0,1015.5,39.9,11.97,2019-07-17 23:00:00,True,5188.82
96.89,3,7,18,3,0,0,0,0,-0.23539698,0.16470407,11.03,80.1,0.0,1016.5,89.7,10.664,2019-07-18 00:00:00,True,5194.36
79.68,3,7,18,3,0,0,0,0,-0.057399154,0.16197902,11.83,67.1,0.0,1016.5,97.5,11.84,2019-07-18 01:00:00,True,4842.57
56.29,3,7,18,3,0,0,0,0,0.54493177,-0.022943676,12.33,64.3,0.0,1015.5,100.0,12.48,2019-07-18 02:00:00,True,4587.11
57.28,3,7,18,3,0,0,0,0,-0.5411223,0.074293815,13.28,55.6,0.0,1014.0,64.8,10.805,2019-07-18 03:00:00,True,4401.13
64.6,3,7,18,3,0,0,0,0,-0.96037614,0.19957437,14.125,54.1,0.0,1013.0,32.1,18.84,2019-07-18 04:00:00,True,4374.56
44.78,3,7,18,3,0,0,0,0,1.1978757,0.15246092,13.08,57.3,0.0,1013.0,30.0,19.69,2019-07-18 05:00:00,True,4426.36
67.42,3,7,18,3,0,0,0,0,0.2614431,-0.024324885,12.68,58.84,0.0,1013.0,87.9,18.3,2019-07-18 06:00:00,True,4923.72
131.56,3,7,18,3,0,0,0,0,0.07118796,0.27525774,11.48,61.9,0.0,1013.0,86.7,18.45,2019-07-18 07:00:00,True,5892.32
121.25,3,7,18,3,0,0,0,0,-0.08612119,0.070756614,10.58,64.4,0.0,1013.5,62.7,16.86,2019-07-18 08:00:00,True,6538.25
111.07,3,7,18,3,0,0,0,0,-0.15038694,0.037219074,10.83,61.53,0.0,1013.0,78.3,21.03,2019-07-18 09:00:00,True,6495.91
98.69,3,7,18,3,0,0,0,0,-0.08707336,0.0331634,10.98,62.66,0.0,1013.0,100.0,24.8,2019-07-18 10:00:00,True,6193.84
98.29,3,7,18,3,0,0,0,0,0.4839408,0.11791865,10.53,69.25,0.2,1013.5,49.8,25.77,2019-07-18 11:00:00,True,5949.55
85.23,3,7,18,3,0,0,0,0,-0.23550662,0.095529556,10.03,77.25,0.0,1013.5,64.5,24.53,2019-07-18 12:00:00,True,5674.04
42.89,3,7,18,3,0,0,0,0,-0.056579277,0.14314257,10.375,80.56,0.6,1013.0,33.3,25.34,2019-07-18 13:00:00,True,5403.13
34.88,3,7,18,3,0,0,0,0,0.5440711,0.14400233,10.28,83.94,1.1,1013.5,100.0,18.45,2019-07-18 14:00:00,True,5315.03
45.83,3,7,18,3,0,0,0,0,-0.53654367,0.068182945,11.28,82.06,0.4,1013.5,100.0,15.86,2019-07-18 15:00:00,True,5370.86
47.3,3,7,18,3,0,0,0,0,-0.9611622,0.16616282,11.28,84.3,0.1,1014.5,100.0,10.3,2019-07-18 16:00:00,True,5495.41
86.86,3,7,18,3,0,0,0,0,1.2013083,0.18486352,10.83,89.56,0.4,1015.0,61.5,7.414,2019-07-18 17:00:00,True,6078.17
102.31,3,7,18,3,0,0,0,0,0.26273644,-0.14832102,10.33,90.75,0.1,1015.5,81.0,7.145,2019-07-18 18:00:00,True,6736.63
135.69,3,7,18,3,0,0,0,0,0.06832318,0.10891082,10.375,90.75,0.0,1016.0,75.6,10.93,2019-07-18 19:00:00,True,6731.3
101.17,3,7,18,3,0,0,0,0,-0.08590332,0.08735871,10.375,91.06,0.0,1016.5,9.0,10.49,2019-07-18 20:00:00,True,6476.58
100.04,3,7,18,3,0,0,0,0,-0.14995971,0.25353387,7.88,95.3,0.0,1017.5,17.1,7.074,2019-07-18 21:00:00,True,6150.19
83.15,3,7,18,3,0,0,0,0,-0.08978066,0.15767463,8.18,91.5,0.0,1018.0,15.3,7.42,2019-07-18 22:00:00,True,5671.65
76.38,3,7,18,3,0,0,0,0,0.484936,0.28745022,9.375,84.94,0.0,1019.0,19.8,10.49,2019-07-18 23:00:00,True,5176.33
100.91,4,7,19,3,0,0,0,0,-0.23553106,0.186844,10.78,80.6,0.0,1019.0,85.5,11.97,2019-07-19 00:00:00,True,5197.25
98.91,4,7,19,3,0,0,0,0,-0.056858797,0.09178134,12.33,73.75,0.0,1019.5,31.5,10.484,2019-07-19 01:00:00,True,4780.44
67.88,4,7,19,3,0,0,0,0,0.5443226,0.04039297,13.18,65.2,0.0,1018.5,17.1,6.215,2019-07-19 02:00:00,True,4583.11
65.78,4,7,19,3,0,0,0,0,-0.53792953,0.0335718,13.73,59.72,0.0,1018.0,30.6,6.13,2019-07-19 03:00:00,True,4356.25
75.78,4,7,19,3,0,0,0,0,-0.9609666,0.026268378,13.98,56.34,0.0,1017.5,12.6,6.297,2019-07-19 04:00:00,True,4296.38
79.21,4,7,19,3,0,0,0,0,1.2002554,0.1662746,14.125,56.6,0.0,1017.0,4.5,6.164,2019-07-19 05:00:00,True,4330.7
85.13,4,7,19,3,0,0,0,0,0.26232374,0.048593715,13.78,59.94,0.0,1017.5,0.9,7.246,2019-07-19 06:00:00,True,4811.1
